,Initial index,index in word-specific sheet,mass_rand,Text ID,Journal ,Context before,lemma,token,Context after,Sense,Object,unit,Singular/Plural,Construction ( need to think how I'll phrase this),Notable phrases,Preceded,Followed,Topic,commentary,Tagged context before,Tagged query item,Tagged context after,author,author-abbr,Author Frequency,title,tokens,type,year,URL,Matchbegin corpus position,Matchend corpus position
560,23118,1177,0.949278532,rstb_1894_0012,rstb,"of the peripheral and diffused tapetum , partly by the sporogenou OF SPORE-PRODUCING MEMBERS . which hang together in connected",mass,masses,". In fig. 165 part of the contents of synangium , lying about the centre of it , are represented",N,BIO,None,PL,,,JJ,SENT,BIOLOGY,,"of_IN the_DT peripheral_JJ and_CC diffused_VVN tapetum_NN ,_, partly_RB by_IN the_DT sporogenou_NN OF_IN SPORE-PRODUCING_NN MEMBERS_NNS ._SENT which_WDT hang_VVP together_RB in_IN connected_JJ",masses_NNS,"._SENT In_IN fig._NN 165_CD part_NN of_IN the_DT contents_NNS of_IN synangium_NN ,_, lying_VVG about_IN the_DT centre_NN of_IN it_PP ,_, are_VBP represented_VVN","F. O. Bower, D. Sc., F. R. S.",F.O.Bower,131,Studies in the morphology of spore-producing members.\#x2014;Equisetine\#xE6; and Lycopodine\#xE6;.,58763,article,1894,https://corpora.clarin-d.uni-saarland.de/cqpweb/rsc_v6_0_1_open_web/context.php?qname=gvgfemwnkhi&batch=3986,53372109,53372109.0
561,20019,243,0.9490928270000001,108465,transactions ,"nature of the polar or axial forces of bismuth , is to know whether two crystals , or uniformly crystallized",mass,masses,"of bismuth , can mutually affect each other ; and if so , what the nature of these affections are",N,C,None,PL,,,VVD,IN,PHYSICS,,"nature_NN of_IN the_DT polar_JJ or_CC axial_JJ forces_NNS of_IN bismuth_NN ,_, is_VBZ to_TO know_VV whether_IN two_CD crystals_NNS ,_, or_CC uniformly_RB crystallized_VVD",masses_NNS,"of_IN bismuth_NN ,_, can_MD mutually_RB affect_VV each_DT other_JJ ;_: and_CC if_IN so_RB ,_, what_WP the_DT nature_NN of_IN these_DT affections_NNS are_VBP",Michael Faraday,M.Faraday,346,The Bakerian Lecture: Experimental Researches in Electricity. Twenty-Second Series,10448,fla,1849,https://corpora.clarin-d.uni-saarland.de/cqpweb/rsc_v6_0_1_open_web/context.php?qname=gvgfemwnkhi&batch=887,21214536,21214536.0
562,20567,404,0.947367975,108699,transactions ,"great abundance in Ceylon , whence large quantities are annually imported into this country . It appears in commerce in",mass,masses,", sometimes of the weight of many pounds , of a brilliant metallic lustre , and possessing a distinct fibrous",COL,MAT,None,PL,,,IN,RB,CHEMISTRY,,"great_JJ abundance_NN in_IN Ceylon_NP ,_, whence_RB large_JJ quantities_NNS are_VBP annually_RB imported_VVN into_IN this_DT country_NN ._SENT It_PP appears_VVZ in_IN commerce_NN in_IN",masses_NNS,",_, sometimes_RB of_IN the_DT weight_NN of_IN many_JJ pounds_NNS ,_, of_IN a_DT brilliant_JJ metallic_JJ lustre_NN ,_, and_CC possessing_VVG a_DT distinct_JJ fibrous_JJ",B. C. Brodie,B.C.Brodie,467,On the Atomic Weight of Graphite,5521,fla,1859,https://corpora.clarin-d.uni-saarland.de/cqpweb/rsc_v6_0_1_open_web/context.php?qname=gvgfemwnkhi&batch=1435,25784631,25784631.0
563,23587,1210,0.9469363190000001,rsta_1903_0010,rsta,"are principally andesitic or basaltic in composition . As a rule , their bedding is very rough , many thick",mass,masses,showing only faint and inconstant bedding planes several feet apart . Splendid sections of these agglomerates are to be seen,N,GEO,None,PL,,,JJ,VVG,GEOLOGY,,"are_VBP principally_RB andesitic_JJ or_CC basaltic_JJ in_IN composition_NN ._SENT As_IN a_DT rule_NN ,_, their_PP$ bedding_NN is_VBZ very_RB rough_JJ ,_, many_JJ thick_JJ",masses_NNS,showing_VVG only_RB faint_JJ and_CC inconstant_JJ bedding_NN planes_NNS several_JJ feet_NNS apart_RB ._SENT Splendid_JJ sections_NNS of_IN these_DT agglomerates_NNS are_VBP to_TO be_VB seen_VVN,"Tempest Anderson, M. D., B. Sc., F. G. S.|John S. Flett, M. A., D. Sc., F. R. S. E.",T.Anderson,160,"IX. Report on the eruptions of the soufri\#xE8;re, St. Vincent, 1902, and on a visit to Montagne Pel\#xE8;e, in Martinique. -Part I.",128694,article,1903,https://corpora.clarin-d.uni-saarland.de/cqpweb/rsc_v6_0_1_open_web/context.php?qname=gvgfemwnkhi&batch=4455,61738850,61738850.0
564,20590,422,0.9457866290000001,108711,transactions ,"place chiefly after leaving the stomach , and more or less throughout the intestinal canal . Again , of the",mass,masses,"of internal "" loose fat , "" with its connecting membrane , the Bullocks yielded about 4-2 per cent. ,",N,BIO,None,PL,,,DT,IN,BIOLOGY,,"place_NN chiefly_RB after_IN leaving_VVG the_DT stomach_NN ,_, and_CC more_JJR or_CC less_JJR throughout_IN the_DT intestinal_JJ canal_NN ._SENT Again_RB ,_, of_IN the_DT",masses_NNS,"of_IN internal_JJ ""_`` loose_JJ fat_NN ,_, ""_'' with_IN its_PP$ connecting_VVG membrane_NN ,_, the_DT Bullocks_NP yielded_VVD about_RB 4-2_CD per_IN cent._NP ,_,",J. B. Lawes|J. H. Gilbert,Lawes.Gilbert,112,Experimental Inquiry into the Composition of Some of the Animals Fed and Slaughtered as Human Food,39796,fla,1859,https://corpora.clarin-d.uni-saarland.de/cqpweb/rsc_v6_0_1_open_web/context.php?qname=gvgfemwnkhi&batch=1458,25936576,25936576.0
565,19837,157,0.945195032,108171,transactions ,. And as far as giving a general agreement between the results of calculation and the comparative effects of given,mass,masses,"in different positions , the theory appears sufficiently accurate . Let the place of the compass be the origin of",N,GEN,None,PL,,,VVN,IN,ENGINEERING,,._SENT And_CC as_RB far_RB as_IN giving_VVG a_DT general_JJ agreement_NN between_IN the_DT results_NNS of_IN calculation_NN and_CC the_DT comparative_JJ effects_NNS of_IN given_VVN,masses_NNS,"in_IN different_JJ positions_NNS ,_, the_DT theory_NN appears_VVZ sufficiently_RB accurate_JJ ._SENT Let_VV the_DT place_NN of_IN the_DT compass_NN be_VB the_DT origin_NN of_IN",George Biddell Airy,G.B.Airy,139,"Account of Experiments on Iron-Built Ships, Instituted for the Purpose of Discovering a Correction for the Deviation of the Compass Produced by the Iron of the Ships",20510,fla,1839,https://corpora.clarin-d.uni-saarland.de/cqpweb/rsc_v6_0_1_open_web/context.php?qname=gvgfemwnkhi&batch=705,19291310,19291310.0
566,21524,724,0.94490792,rstl_1874_0010,rstl,"nor by very considerable variations in their weight . b. Detonation of dry gun-cotton , with spaces intervening between the",mass,masses,. A few experiments were made for the purpose of ascertaining to what extent the rate of transmission of detonation,N,MAT,None,PL,,,DT,SENT,CHEMISTRY,,"nor_CC by_IN very_RB considerable_JJ variations_NNS in_IN their_PP$ weight_NN ._SENT b._JJ Detonation_NN of_IN dry_JJ gun-cotton_NN ,_, with_IN spaces_NNS intervening_VVG between_IN the_DT",masses_NNS,._SENT A_DT few_JJ experiments_NNS were_VBD made_VVN for_IN the_DT purpose_NN of_IN ascertaining_VVG to_TO what_WP extent_NN the_DT rate_NN of_IN transmission_NN of_IN detonation_NN,"F. A. Abel, F. R. S.",F.A.Abel,172,X. Contributions to the history of explosive agents. \#x2014;Second memoir.,35844,article,1874,https://corpora.clarin-d.uni-saarland.de/cqpweb/rsc_v6_0_1_open_web/context.php?qname=gvgfemwnkhi&batch=2392,35110862,35110862.0
567,19151,1,0.9445727009999999,103785,transactions ,"the Forces , with which the Columns of Fluid AC and dC tend towards C , will be as their",mass,masses,"drawn into the Forces driving towards C , that is , as AC~A C4 to dC~d C4 . Now by",M,F,None,PL,,,PP$,VVN,GEOLOGY,,"the_DT Forces_NNS ,_, with_IN which_WDT the_DT Columns_NNS of_IN Fluid_JJ AC_NP and_CC dC_NP tend_VVP towards_IN C_NP ,_, will_MD be_VB as_IN their_PP$",Masses_NNS,"drawn_VVN into_IN the_DT Forces_NP driving_NN towards_IN C_NP ,_, that_WDT is_VBZ ,_, as_IN AC~A_NP C4_NP to_TO dC~d_VV C4_NP ._SENT Now_RB by_IN",J. T. Desaguliers,J.T.Desaguliers,176,"A Dissertation concerning the Figure of the Earth. Part the Second. By the Reverend J. T. Desaguliers, LL. D. F. R. S.",9944,fla,1724,https://corpora.clarin-d.uni-saarland.de/cqpweb/rsc_v6_0_1_open_web/context.php?qname=gvgfemwnkhi&batch=19,4085990,4085990.0
568,21248,617,0.944456156,rstl_1871_0017,rstl,"Minotaur ' or ' Agincourt ' ( 400 feet in length , and with fine taperin extremities burdened with towering",mass,masses,"of armour ) , when pitching in Atlantic waves , undergoes a succession of stresses of great magnitude , undoubtedly",COL,VM,None,PL,,,JJ,IN,ENGINEERING,,"Minotaur_NN '_'' or_CC '_POS Agincourt_NP '_'' (_( 400_CD feet_NNS in_IN length_NN ,_, and_CC with_IN fine_JJ taperin_NN extremities_NNS burdened_VVN with_IN towering_JJ",masses_NNS,"of_IN armour_NN )_) ,_, when_WRB pitching_VVG in_IN Atlantic_JJ waves_NNS ,_, undergoes_VVZ a_DT succession_NN of_IN stresses_NNS of_IN great_JJ magnitude_NN ,_, undoubtedly_RB","E. J. Reed, C. B.|Professor G. G. Stokes, Sec. R. S.",Reed.Stokes,251,"XVI. On the unequal distribution of weight and support in ships, and its effects in still water, in waves, and in exceptional positions on shore.",29019,article,1871,https://corpora.clarin-d.uni-saarland.de/cqpweb/rsc_v6_0_1_open_web/context.php?qname=gvgfemwnkhi&batch=2116,33178477,33178477.0
569,20189,297,0.9444375540000001,108557,transactions ,"when dissolved in alcohol , the latter left on evaporation crystals , apparently of alizarine , mingled with red crystalline",mass,masses,resembling impure alizarine . 0'4000 grrm . gave 0'9870 carbonic acid and 0-1390 water . 0'3840 grm. left on being,N,C,None,PL,,,JJ,VVG,CHEMISTRY,,"when_WRB dissolved_VVN in_IN alcohol_NN ,_, the_DT latter_NN left_VVN on_IN evaporation_NN crystals_NNS ,_, apparently_RB of_IN alizarine_NN ,_, mingled_VVN with_IN red_JJ crystalline_JJ",masses_NNS,resembling_VVG impure_JJ alizarine_NN ._SENT 0'4000_JJ grrm_NN ._SENT gave_VVD 0'9870_JJ carbonic_JJ acid_NN and_CC 0-1390_CD water_NN ._SENT 0'3840_JJ grm._NN left_VVN on_IN being_VBG,Edward Schunck,E.Schunck,117,On Rubian and Its Products of Decomposition,21220,fla,1853,https://corpora.clarin-d.uni-saarland.de/cqpweb/rsc_v6_0_1_open_web/context.php?qname=gvgfemwnkhi&batch=1057,22822351,22822351.0
570,24678,1415,0.944340695,rsta_1915_0002,rsta,"On collecting terms , we obtain . ( 127 ) where ( 128 ) THE OF EQUILIBRIUM OF ROTATING LIQUID",mass,masses,. ( 129 ) ( 130 ) ( 131 ) If the value of is taken to be we have,N,F,None,PL,,LIQUID MASSES,JJ,SENT,PHYSICS,,"On_IN collecting_VVG terms_NNS ,_, we_PP obtain_VVP ._SENT (_( 127_CD )_) where_WRB (_( 128_CD )_) THE_DT OF_IN EQUILIBRIUM_NN OF_IN ROTATING_VVG LIQUID_JJ",MASSES_NNS,._SENT (_( 129_CD )_) (_( 130_CD )_) (_( 131_CD )_) If_IN the_DT value_NN of_IN is_VBZ taken_VVN to_TO be_VB we_PP have_VHP,"J. H. Jeans, M. A., F. R. S.",J.H.Jeans,326,"II. On the potential of ellipsoidal bodies, and figures of equilibrium of rotating liquid masses.",13153,article,1915,https://corpora.clarin-d.uni-saarland.de/cqpweb/rsc_v6_0_1_open_web/context.php?qname=gvgfemwnkhi&batch=5546,74867409,74867409.0
571,22169,889,0.943632108,rstl_1882_0026,rstl,"seen to pass through the large compound concentric corpuscles in every direction but one , never through the central opaque",mass,masses,". This is well shown in Plate 85 , fig. 7 . The very large compound concentric corpuscle fills nearly",N,BIO,None,PL,,,JJ,SENT,BIOLOGY,,"seen_VVN to_TO pass_VV through_IN the_DT large_JJ compound_JJ concentric_JJ corpuscles_NNS in_IN every_DT direction_NN but_CC one_CD ,_, never_RB through_IN the_DT central_JJ opaque_JJ",masses_NNS,"._SENT This_DT is_VBZ well_RB shown_VVN in_IN Plate_NP 85_CD ,_, fig._NN 7_CD ._SENT The_DT very_RB large_JJ compound_JJ concentric_JJ corpuscle_NN fills_VVZ nearly_RB","Herbert Watney, M. A., M. D.|E. A. Sch\#xE4;fer, F. R. S.",H.Watney,110,XXV. The minute anatomy of the thymus.,36380,article,1882,https://corpora.clarin-d.uni-saarland.de/cqpweb/rsc_v6_0_1_open_web/context.php?qname=gvgfemwnkhi&batch=3037,42004960,42004960.0
572,21389,673,0.942217977,rstl_1873_0004,rstl,"gradually on the whole , though intermittently , in place of accumulating , until by the crushing together of vast",mass,masses,"at once of the earth 's thick crust , cataclysm must arise destructive to the hving creation . The action",N,GEO,None,PL,,,JJ,IN,GEOLOGY,,"gradually_RB on_IN the_DT whole_NN ,_, though_RB intermittently_RB ,_, in_IN place_NN of_IN accumulating_VVG ,_, until_IN by_IN the_DT crushing_VVG together_RB of_IN vast_JJ",masses_NNS,"at_IN once_RB of_IN the_DT earth_NN 's_POS thick_JJ crust_NN ,_, cataclysm_NN must_MD arise_VV destructive_JJ to_TO the_DT hving_JJ creation_NN ._SENT The_DT action_NN","Robert Mallet, A. M., C. E., M. R. I. A., F. R. S.",R.Mallet,101,III. Volcanic energy: an attempt to develop its true origin and cosmical relations.,41988,article,1873,https://corpora.clarin-d.uni-saarland.de/cqpweb/rsc_v6_0_1_open_web/context.php?qname=gvgfemwnkhi&batch=2257,34350293,34350293.0
573,23623,1246,0.942171468,rsta_1903_0010,rsta,"impalpable , powder , and disseminated through the air by the explosions . It seemed rather that the older igneous",mass,masses,"had yielded fragments usually of some considerable size , and that a breccia , and not a dust cloud ,",N,GEO,None,PL,,,JJ,VHD,GEOLOGY,,"impalpable_JJ ,_, powder_NN ,_, and_CC disseminated_VVN through_IN the_DT air_NN by_IN the_DT explosions_NNS ._SENT It_PP seemed_VVD rather_RB that_IN the_DT older_JJR igneous_JJ",masses_NNS,"had_VHD yielded_VVN fragments_NNS usually_RB of_IN some_DT considerable_JJ size_NN ,_, and_CC that_IN a_DT breccia_NN ,_, and_CC not_RB a_DT dust_NN cloud_NN ,_,","Tempest Anderson, M. D., B. Sc., F. G. S.|John S. Flett, M. A., D. Sc., F. R. S. E.",T.Anderson,160,"IX. Report on the eruptions of the soufri\#xE8;re, St. Vincent, 1902, and on a visit to Montagne Pel\#xE8;e, in Martinique. -Part I.",128694,article,1903,https://corpora.clarin-d.uni-saarland.de/cqpweb/rsc_v6_0_1_open_web/context.php?qname=gvgfemwnkhi&batch=4491,61844115,61844115.0
574,22694,1113,0.941603518,rsta_1889_0001,rsta,", is , and when it is The proportion of which is included in radius is . Hence , the",mass,masses,"may be computed . At rt of the gravity is to be found from . or , expressing in terms",M,S,None,PL,,,DT,MD,ASTRONOMY,,",_, is_VBZ ,_, and_CC when_WRB it_PP is_VBZ The_DT proportion_NN of_IN which_WDT is_VBZ included_VVN in_IN radius_NN is_VBZ ._SENT Hence_RB ,_, the_DT",masses_NNS,"may_MD be_VB computed_VVN ._SENT At_IN rt_NN of_IN the_DT gravity_NN is_VBZ to_TO be_VB found_VVN from_IN ._SENT or_CC ,_, expressing_VVG in_IN terms_NNS","G. H. Darwin, LL. D., F. R. S.",G.H.Darwin,152,"I. On the mechanical conditions of a swarm of meteorites, and on theories of cosmogony.",22436,article,1889,https://corpora.clarin-d.uni-saarland.de/cqpweb/rsc_v6_0_1_open_web/context.php?qname=gvgfemwnkhi&batch=3562,47863621,47863621.0
575,20304,338,0.9410955329999999,108526,transactions ,"gives fumes which condense on the colder parts of the tube to a white crystalline sublimate , consisting of star-shaped",mass,masses,", while much carbonaceous residue is left . On being treated with boiling water chlororuibian dissolves in considerable quantity ,",N,C,None,PL,,,JJ,IN,CHEMISTRY,,"gives_VVZ fumes_NNS which_WDT condense_VVP on_IN the_DT colder_JJR parts_NNS of_IN the_DT tube_NN to_TO a_DT white_JJ crystalline_JJ sublimate_NN ,_, consisting_VVG of_IN star-shaped_JJ",masses_NNS,",_, while_IN much_JJ carbonaceous_JJ residue_NN is_VBZ left_VVN ._SENT On_IN being_VBG treated_VVN with_IN boiling_VVG water_NN chlororuibian_NN dissolves_VVZ in_IN considerable_JJ quantity_NN ,_,",Edward Schunck,E.Schunck,117,On Rubian and Its Products of Decomposition,15774,fla,1855,https://corpora.clarin-d.uni-saarland.de/cqpweb/rsc_v6_0_1_open_web/context.php?qname=gvgfemwnkhi&batch=1172,23638393,23638393.0
576,22447,988,0.940864103,rspl_1887_0115,rspl,"may thus be stated :\#151 ; I. All self-luminous bodies in the celestial spaces are composed of meteorites , or",mass,masses,of meteoritic vapour produced by heat brought about by condensation of meteor-swarms due to gravity . II . The spectra,COL,S,None,PL,,,CC,IN,ASTRONOMY,,"may_MD thus_RB be_VB stated_VVN :\#151_JJ ;_: I._NN All_DT self-luminous_JJ bodies_NNS in_IN the_DT celestial_JJ spaces_NNS are_VBP composed_VVN of_IN meteorites_NNS ,_, or_CC",masses_NNS,of_IN meteoritic_JJ vapour_NN produced_VVN by_IN heat_NN brought_VVN about_RB by_IN condensation_NN of_IN meteor-swarms_NNS due_JJ to_TO gravity_NN ._SENT II_NP ._SENT The_DT spectra_NN,"J. Norman Lockyer, F. R. S.",J.N.Lockyer,189,I. Researches on the spectra of meteorites. A report to the Solar Physics Committee. Communicated to the Royal Society at the request of the committee.,16466,paper-read,1887,https://corpora.clarin-d.uni-saarland.de/cqpweb/rsc_v6_0_1_open_web/context.php?qname=gvgfemwnkhi&batch=3315,45706330,45706330.0
577,24395,1381,0.940397823,rspa_1912_0056,rspa,a hole is made in a mass of such gel it rapidly fills with fluid . Why do not the,mass,masses,"of the colloid rich phase fuse completely ? I suggested in an earlier paperf that the "" passive resistance to",N,C,None,PL,,,DT,IN,CHEMISTRY,,a_DT hole_NN is_VBZ made_VVN in_IN a_DT mass_NN of_IN such_JJ gel_NN it_PP rapidly_RB fills_VVZ with_IN fluid_NN ._SENT Why_WRB do_VVP not_RB the_DT,masses_NNS,"of_IN the_DT colloid_JJ rich_JJ phase_NN fuse_NN completely_RB ?_SENT I_PP suggested_VVD in_IN an_DT earlier_JJR paperf_NN that_IN the_DT ""_`` passive_JJ resistance_NN to_TO","W. B. Hardy, F. R. S.",W.B.Hardy,116,On the formation of a heat-reversible gel.,4576,article,1912,https://corpora.clarin-d.uni-saarland.de/cqpweb/rsc_v6_0_1_open_web/context.php?qname=gvgfemwnkhi&batch=5263,70744445,70744445.0
578,19485,31,0.9399599120000001,107268,transactions ,"curdy liquids , which separated from the curdy masses ( 1 ) being poured off ; and also the curdy",mass,masses,"being by pressure rendered dry ; the liquids were evaporated to dryness , but became moist on exposure to the",N,BIO,None,PL,,,JJ,VBG,BIOLOGY,,"curdy_JJ liquids_NNS ,_, which_WDT separated_VVN from_IN the_DT curdy_JJ masses_NNS (_( 1_CD )_) being_VBG poured_VVN off_RP ;_: and_CC also_RB the_DT curdy_JJ",masses_NNS,"being_VBG by_IN pressure_NN rendered_VVN dry_JJ ;_: the_DT liquids_NNS were_VBD evaporated_VVN to_TO dryness_NN ,_, but_CC became_VVD moist_JJ on_IN exposure_NN to_TO the_DT",George Pearson,G.Pearson,143,On Expectorated Matter,10375,fla,1809,https://corpora.clarin-d.uni-saarland.de/cqpweb/rsc_v6_0_1_open_web/context.php?qname=gvgfemwnkhi&batch=353,13911601,13911601.0
579,20808,485,0.938923353,108811,transactions ,of connective tissue . All the structures existing in the adult ganglion were at an early period represented only by,mass,masses,"of germinal matter ( nuclei ) , surrounded or separated from each other by , or imbedded in , a",N,BIO,None,PL,,,IN,IN,BIOLOGY,,of_IN connective_JJ tissue_NN ._SENT All_PDT the_DT structures_NNS existing_VVG in_IN the_DT adult_NN ganglion_NN were_VBD at_IN an_DT early_JJ period_NN represented_VVD only_RB by_IN,masses_NNS,"of_IN germinal_JJ matter_NN (_( nuclei_NNS )_) ,_, surrounded_VVN or_CC separated_VVN from_IN each_DT other_JJ by_IN ,_, or_CC imbedded_VVD in_IN ,_, a_DT",Lionel S. Beale,L.S.Beale,125,"On the Structure and Formation of the So-Called Apolar, Unipolar, and Bipolar Nerve-Cells of the Frog",19709,fla,1863,https://corpora.clarin-d.uni-saarland.de/cqpweb/rsc_v6_0_1_open_web/context.php?qname=gvgfemwnkhi&batch=1676,28355377,28355377.0
580,19484,30,0.9370468279999999,107268,transactions ,"same kind in the same circumstances . 4 . TIhe milky and curdy liquids , which separated from the curdy",mass,masses,( 1 ) being poured off ; and also the curdy masses being by pressure rendered dry ; the liquids,N,BIO,None,PL,,,JJ,CD,BIOLOGY,,"same_JJ kind_NN in_IN the_DT same_JJ circumstances_NNS ._SENT 4_LS ._SENT TIhe_NP milky_JJ and_CC curdy_JJ liquids_NNS ,_, which_WDT separated_VVN from_IN the_DT curdy_JJ",masses_NNS,(_( 1_CD )_) being_VBG poured_VVN off_RP ;_: and_CC also_RB the_DT curdy_JJ masses_NNS being_VBG by_IN pressure_NN rendered_VVN dry_JJ ;_: the_DT liquids_NNS,George Pearson,G.Pearson,143,On Expectorated Matter,10375,fla,1809,https://corpora.clarin-d.uni-saarland.de/cqpweb/rsc_v6_0_1_open_web/context.php?qname=gvgfemwnkhi&batch=352,13911589,13911589.0
